COUNTRY,TF14,YEAR,mean_perc,SE420,SE605,SE131,SE136,SE207,SE270,SE281,SE336,SE360,SE370,SE375,SE380,SE135,SE206,SE256,SE600,SE405,SE132,SE425,SE011,plus,miners
(ITA) Italy,(15) Specialist COP,2015,11.7175531725391,19147.0,13169.0,40371.0,1336.9365355,624.90558756,32169.0,12326.0,11257.0,4240.0,1498.0,2785.0,0.0,37733.0,506.0,2132.0,10819.0,125.0,1.2549806534999999,23731.954837999998,2231.03,51315.0,32168.0
(ITA) Italy,(16) Specialist other fieldcrops,2015,15.110976522141865,33515.0,12717.0,69628.0,2425.9851103,796.10226214,47084.0,18758.0,12617.0,5443.0,6501.0,3682.0,0.0,58722.0,1345.0,9561.0,10860.0,110.0,1.4788153483000002,32348.141482,3038.98,80598.0,47083.0
(ITA) Italy,(20) Specialist horticulture,2015,3.030033132637429,45595.0,1253.0,138580.0,31460.728345,1651.0614972,92321.0,46745.0,14417.0,6768.0,22419.0,1809.0,0.0,137480.0,83.0,1017.0,-834.0,171.0,1.501057444,28213.856999,5568.83,137917.0,92322.0
(ITA) Italy,(35) Specialist wine,2015,15.887634044675622,29460.0,2729.0,59944.0,6784.8117618,1080.2768609000002,32614.0,10690.0,8464.0,5377.0,7106.0,760.0,0.0,57141.0,178.0,2625.0,1937.0,192.0,1.8379918642,29513.739549,2840.73,62073.0,32614.0
(ITA) Italy,(36) Specialist orchards - fruits,2015,10.559692187110334,24644.0,4215.0,50835.0,6499.6482422,1143.9532963,28777.0,8350.0,6881.0,4613.0,7992.0,781.0,0.0,49779.0,203.0,853.0,2426.0,160.0,1.7664880562,25359.747013999997,2954.26,53421.0,28777.0
(ITA) Italy,(37) Specialist olives,2015,7.677508995689195,22480.0,11491.0,39361.0,2743.5154504,1111.6742567,27080.0,6446.0,6614.0,3827.0,9349.0,764.0,0.0,31604.0,82.0,7675.0,10025.0,174.0,1.4535216768,24789.729341,2894.7,49560.0,27081.0
(ITA) Italy,(38) Permanent crops combined,2015,6.14556984573729,18514.0,5004.0,35342.0,3567.2065931999996,220.54154929,20989.0,5872.0,5535.0,3826.0,5125.0,578.0,0.0,32655.0,29.0,2659.0,3836.0,326.0,1.6838337428999999,21228.656912000002,2512.8,39504.0,20989.0
(ITA) Italy,(45) Specialist milk,2015,5.2424382771028535,78048.0,16892.0,205344.0,1014.3640667999999,2061.5459295,142489.0,94228.0,23483.0,10260.0,9164.0,4939.0,0.0,32383.0,165034.0,7927.0,14501.0,692.0,1.4411188488,50640.346764999995,4143.44,220537.0,142489.0
(ITA) Italy,(48) Specialist sheep and goats,2015,5.7038013466813915,30095.0,11371.0,57011.0,278.96569504,1182.6011855000002,37174.0,20901.0,6525.0,5768.0,2239.0,1664.0,0.0,12800.0,36802.0,7409.0,10166.0,92.0,1.5336112880000001,28071.467142,2785.63,67269.0,37174.0
(ITA) Italy,(49) Specialist cattle,2015,5.5452634579073,43916.0,17727.0,87322.0,495.83529835,1053.1432044,59361.0,36493.0,10432.0,5871.0,3401.0,2938.0,0.0,20177.0,61411.0,5734.0,15759.0,195.0,1.4710395235,37581.435292,3103.71,103276.0,59361.0
(ITA) Italy,(50) Specialist granivores,2015,1.3627133136200078,162875.0,8299.0,394721.0,1619.6088565999999,592.37828335,231263.0,163791.0,34790.0,14482.0,11631.0,5706.0,0.0,36877.0,339927.0,17917.0,-763.0,179.0,1.7068069237,91683.047873,4513.74,394137.0,231263.0
(ITA) Italy,(60) Mixed crops,2015,7.823577612312516,26212.0,6570.0,55018.0,3173.222317,1084.8964845,33768.0,10038.0,9228.0,4093.0,9363.0,990.0,0.0,49522.0,669.0,4827.0,4812.0,150.0,1.6292661634,26839.161691999998,3049.59,59980.0,33769.0
(ITA) Italy,(70) Mixed livestock,2015,0.3794221383020414,65066.0,13855.0,140457.0,861.0588888,1095.1258245,87142.0,55445.0,15891.0,7040.0,6216.0,2391.0,0.0,27750.0,87189.0,25517.0,11700.0,51.0,1.6118103539,49799.818783999996,3424.55,152208.0,87142.0
(ITA) Italy,(80) Mixed crops and livestock,2015,3.8138159535430547,31159.0,12200.0,63438.0,1206.9875590999998,1200.1251570999998,43492.0,20990.0,10524.0,5463.0,3753.0,2697.0,0.0,31819.0,26298.0,5320.0,10989.0,224.0,1.4586092763999998,26347.735316,3277.85,74651.0,43492.0
(LTU) Lithuania,(15) Specialist COP,2015,27.895073576455538,24385.0,13576.0,64481.0,793.01490531,686.60634458,55300.0,25568.0,11540.0,11785.0,3148.0,2615.0,0.0,62556.0,1218.0,707.0,13232.0,1973.0,1.1660049555,16466.159699,3825.11,79686.0,55301.0
(LTU) Lithuania,(16) Specialist other fieldcrops,2015,4.5105566218809985,12265.0,8015.0,40337.0,796.52342539,757.07550267,37920.0,15790.0,8343.0,10399.0,1576.0,1513.0,0.0,38072.0,1186.0,1078.0,7682.0,2167.0,1.0637269422,8886.4968692,3287.6,50186.0,37920.0
(LTU) Lithuania,(20) Specialist horticulture,2015,0.6078055022392834,25349.0,5286.0,79994.0,4605.639936399999,2667.8141136,61819.0,20974.0,14415.0,15127.0,10552.0,474.0,0.0,79765.0,18.0,210.0,4796.0,2378.0,1.2939909766,10263.725795999999,7624.3,87168.0,61819.0
(LTU) Lithuania,(36) Specialist orchards - fruits,2015,1.1356365962891874,11427.0,10813.0,18950.0,760.97240867,-65.46287362,18681.0,4318.0,5020.0,5354.0,3454.0,355.0,0.0,15975.0,-1.0,2976.0,10579.0,580.0,1.0143581028,8690.1961588,3694.5,30109.0,18682.0
(LTU) Lithuania,(45) Specialist milk,2015,28.902751119641714,7509.0,7309.0,23177.0,288.49171465,947.99276465,24043.0,11317.0,5128.0,5806.0,1083.0,504.0,0.0,7855.0,15073.0,249.0,6991.0,1384.0,0.9639759340999999,4908.1461364,3461.39,31552.0,24042.0
(LTU) Lithuania,(48) Specialist sheep and goats,2015,0.36788227767114523,,,,,,,,,,,,,,,,,,,,,,
(LTU) Lithuania,(49) Specialist cattle,2015,9.117082533589253,13216.0,14377.0,18282.0,174.76503889,495.92761716,22094.0,9004.0,5245.0,6225.0,651.0,716.0,0.0,7345.0,10345.0,592.0,14230.0,2798.0,0.8274848233,8063.430362100001,3307.61,35310.0,22093.0
(LTU) Lithuania,(50) Specialist granivores,2015,0.5118362124120281,,,,,,,,,,,,,,,,,,,,,,
(LTU) Lithuania,(60) Mixed crops,2015,2.0793346129238643,4699.0,3440.0,16732.0,951.62230332,1029.0386134999999,14916.0,6050.0,4339.0,2550.0,1336.0,553.0,0.0,15099.0,1509.0,124.0,3265.0,-382.0,1.1217622502,4455.0537772,3254.53,19615.0,14916.0
(LTU) Lithuania,(70) Mixed livestock,2015,1.599488163787588,,,,,,,,,,,,,,,,,,,,,,
(LTU) Lithuania,(80) Mixed crops and livestock,2015,23.272552783109404,7796.0,7852.0,31405.0,474.51306222,1006.2727825,31967.0,14799.0,6407.0,5862.0,3393.0,1269.0,0.0,16811.0,13845.0,750.0,7487.0,871.0,0.9824388679,6854.1089044,3700.57,39763.0,31966.0
(LUX) Luxembourg,(15) Specialist COP,2015,1.2987012987012987,,,,,,,,,,,,,,,,,,,,,,
(LUX) Luxembourg,(16) Specialist other fieldcrops,2015,3.2467532467532463,,,,,,,,,,,,,,,,,,,,,,
(LUX) Luxembourg,(35) Specialist wine,2015,9.740259740259742,70434.0,8078.0,166650.0,17641.891197999998,611.11571126,118183.0,21531.0,30065.0,28286.0,32004.0,3767.0,0.0,162101.0,1224.0,3325.0,17141.0,4827.0,1.4100946202000002,40362.012443,5685.96,188618.0,118184.0
(LUX) Luxembourg,(45) Specialist milk,2015,35.714285714285715,69135.0,75998.0,262023.0,234.01022512,1443.5588117999998,298214.0,116675.0,68014.0,82472.0,7860.0,13467.0,0.0,24222.0,215697.0,22104.0,90099.0,15227.0,0.8786396117,44990.735116,4167.75,367349.0,298215.0
(LUX) Luxembourg,(48) Specialist sheep and goats,2015,1.948051948051948,,,,,,,,,,,,,,,,,,,,,,
(LUX) Luxembourg,(49) Specialist cattle,2015,36.36363636363637,41255.0,59910.0,127016.0,210.77510914,769.45605357,157867.0,49089.0,42151.0,47141.0,6016.0,9534.0,0.0,18056.0,83874.0,25086.0,64279.0,7827.0,0.8045774922,36158.276655,3233.84,199122.0,157866.0
(LUX) Luxembourg,(50) Specialist granivores,2015,2.5974025974025974,,,,,,,,,,,,,,,,,,,,,,
(LUX) Luxembourg,(60) Mixed crops,2015,0.0,,,,,,,,,,,,,,,,,,,,,,
(LUX) Luxembourg,(70) Mixed livestock,2015,1.948051948051948,,,,,,,,,,,,,,,,,,,,,,
(LUX) Luxembourg,(80) Mixed crops and livestock,2015,7.142857142857142,37547.0,49793.0,139598.0,842.98304859,853.41890649,165677.0,55523.0,38082.0,53240.0,4227.0,10399.0,0.0,69211.0,45770.0,24617.0,56519.0,7107.0,0.84259262,33428.164055,3256.98,203224.0,165677.0
(LVA) Latvia,(15) Specialist COP,2015,19.815852682145714,28622.0,24002.0,115780.0,769.24063713,676.14517983,113613.0,49994.0,29019.0,21211.0,7623.0,2923.0,0.0,104884.0,1599.0,9297.0,22692.0,3762.0,1.0190786741,19797.472372,3676.08,142234.0,113613.0
(LVA) Latvia,(16) Specialist other fieldcrops,2015,10.288230584467573,4892.0,6572.0,27631.0,978.77029656,538.50052814,29231.0,9529.0,10818.0,4212.0,3503.0,543.0,0.0,23247.0,686.0,3698.0,6067.0,425.0,0.9452761514,5329.583705,3271.85,34123.0,29230.0
(LVA) Latvia,(20) Specialist horticulture,2015,1.4811849479583667,,,,,,,,,,,,,,,,,,,,,,
(LVA) Latvia,(36) Specialist orchards - fruits,2015,0.20016012810248196,,,,,,,,,,,,,,,,,,,,,,
(LVA) Latvia,(45) Specialist milk,2015,26.461168935148116,10423.0,14970.0,43905.0,227.66946881,969.11959843,49874.0,24018.0,12303.0,6792.0,5586.0,533.0,0.0,12177.0,27521.0,4207.0,14570.0,1823.0,0.8803172659,7420.509580500001,4012.4,60298.0,49874.0
(LVA) Latvia,(48) Specialist sheep and goats,2015,1.6813450760608486,,,,,,,,,,,,,,,,,,,,,,
(LVA) Latvia,(49) Specialist cattle,2015,8.206565252201761,16810.0,23420.0,30471.0,147.09453679,404.31177108,38558.0,15875.0,12216.0,6692.0,2121.0,1111.0,0.0,11782.0,14321.0,4368.0,22876.0,2022.0,0.7902581609,12415.440109000001,2910.43,55369.0,38558.0
(LVA) Latvia,(50) Specialist granivores,2015,1.3610888710968776,,,,,,,,,,,,,,,,,,,,,,
(LVA) Latvia,(60) Mixed crops,2015,3.722978382706165,7846.0,5053.0,26609.0,997.2950752,1921.8008883999998,26650.0,8835.0,9684.0,2675.0,5062.0,74.0,0.0,18644.0,1351.0,6614.0,4401.0,3485.0,0.9984844958,4730.5243015,3996.21,34495.0,26650.0
(LVA) Latvia,(70) Mixed livestock,2015,5.3642914331465175,3352.0,4139.0,10685.0,212.40806548,575.84047229,11375.0,5327.0,4160.0,1570.0,75.0,112.0,0.0,4329.0,6100.0,257.0,3774.0,267.0,0.939418977,2400.6344268000003,2886.53,14726.0,11374.0
(LVA) Latvia,(80) Mixed crops and livestock,2015,21.417133706965572,10358.0,12899.0,38505.0,357.06101622,815.8615449,41787.0,18471.0,11153.0,6250.0,4801.0,714.0,0.0,18836.0,15793.0,3876.0,12297.0,1343.0,0.9214614441,8139.294438,3554.55,52145.0,41787.0
(MLT) Malta,(16) Specialist other fieldcrops,2015,5.128205128205128,6413.0,1948.0,17586.0,4103.1434408,3389.2473949,13121.0,5913.0,4256.0,2765.0,15.0,170.0,0.0,17086.0,343.0,158.0,1948.0,0.0,1.3403000439,5533.7324586,2453.84,19534.0,13122.0
(MLT) Malta,(20) Specialist horticulture,2015,43.91025641025641,12153.0,1708.0,27658.0,11600.549393000001,3425.8508392,17687.0,7647.0,5961.0,1789.0,1938.0,220.0,0.0,27325.0,210.0,123.0,1708.0,474.0,1.5637281228,10626.995641,2884.13,29840.0,17687.0
(MLT) Malta,(35) Specialist wine,2015,0.9615384615384616,,,,,,,,,,,,,,,,,,,,,,
(MLT) Malta,(36) Specialist orchards - fruits,2015,2.564102564102564,,,,,,,,,,,,,,,,,,,,,,
(MLT) Malta,(38) Permanent crops combined,2015,0.9615384615384616,,,,,,,,,,,,,,,,,,,,,,
(MLT) Malta,(45) Specialist milk,2015,3.205128205128205,41939.0,19658.0,224242.0,1764.165919,1972.5795320999998,218852.0,168864.0,28148.0,12917.0,5885.0,666.0,0.0,6583.0,217659.0,0.0,19658.0,16891.0,1.0246282637000002,14172.959481,6173.19,260791.0,218853.0
(MLT) Malta,(48) Specialist sheep and goats,2015,11.858974358974358,15990.0,1368.0,31275.0,1438.8706502999999,5092.159919899999,17098.0,11132.0,3602.0,1669.0,516.0,114.0,0.0,3133.0,28127.0,15.0,1368.0,445.0,1.8292025419,13437.398388,2490.82,33088.0,17098.0
(MLT) Malta,(49) Specialist cattle,2015,2.2435897435897436,,,,,,,,,,,,,,,,,,,,,,
(MLT) Malta,(50) Specialist granivores,2015,6.41025641025641,3259.0,2064.0,131409.0,3381.9281146,972.20553252,135438.0,101394.0,17597.0,7862.0,6086.0,826.0,0.0,3447.0,127919.0,43.0,2064.0,5224.0,0.9702519918000001,3747.0524932999997,4142.3,138697.0,135438.0
(MLT) Malta,(60) Mixed crops,2015,17.628205128205128,6582.0,1674.0,13546.0,4845.7466477,3785.5969844000006,8868.0,3539.0,3549.0,1558.0,104.0,118.0,0.0,13180.0,366.0,0.0,1674.0,230.0,1.5274933836000002,6125.5652519,2293.02,15450.0,8868.0
(MLT) Malta,(70) Mixed livestock,2015,0.641025641025641,,,,,,,,,,,,,,,,,,,,,,
(MLT) Malta,(80) Mixed crops and livestock,2015,4.487179487179487,4721.0,1685.0,13251.0,2233.5610394,2153.1137675,10411.0,5512.0,2929.0,1327.0,414.0,202.0,0.0,7161.0,6089.0,0.0,1685.0,196.0,1.2727632596,4897.7029496000005,2154.13,15132.0,10410.0
(NED) Netherlands,(15) Specialist COP,2015,1.4319298995511862,,,,,,,,,,,,,,,,,,,,,,
(NED) Netherlands,(16) Specialist other fieldcrops,2015,14.404787347723872,76963.0,29713.0,330163.0,4168.0621377,956.3816251000001,279898.0,91705.0,79338.0,52830.0,15320.0,23632.0,0.0,252962.0,1331.0,75870.0,24969.0,1729.0,1.1795846287,81950.394446,3400.88,356861.0,279897.0
(NED) Netherlands,(20) Specialist horticulture,2015,15.366531310108996,183625.0,2675.0,1149656.0,78620.040521,1722.2125869000004,966892.0,377060.0,232179.0,100577.0,203476.0,18950.0,0.0,1030518.0,1714.0,117424.0,119.0,743.0,1.1890221694,55614.769341,16362.64,1150518.0,966892.0
(NED) Netherlands,(36) Specialist orchards - fruits,2015,2.9707202393673864,26534.0,5492.0,322033.0,18392.443682,1733.9115577999999,299318.0,76668.0,67315.0,51937.0,84196.0,4443.0,0.0,254428.0,2245.0,65360.0,3613.0,205.0,1.0758910618000002,30053.731227999997,8942.41,325851.0,299318.0
(NED) Netherlands,(38) Permanent crops combined,2015,0.04274417610600555,,,,,,,,,,,,,,,,,,,,,,
(NED) Netherlands,(45) Specialist milk,2015,35.11434067108357,45829.0,27632.0,366829.0,384.04499389999995,2211.5962543,348150.0,163646.0,81525.0,49234.0,9181.0,12561.0,0.0,21378.0,325217.0,20234.0,22277.0,4874.0,1.0536510462,49848.985304,4368.3,393980.0,348151.0
(NED) Netherlands,(48) Specialist sheep and goats,2015,5.257533661038683,66615.0,8311.0,285823.0,333.83408022,4231.0994294,225083.0,115030.0,53124.0,25275.0,10255.0,7053.0,0.0,7330.0,260026.0,18467.0,5220.0,656.0,1.2698522081,55471.124940999995,4011.26,291699.0,225084.0
(NED) Netherlands,(49) Specialist cattle,2015,9.296858303056208,19140.0,20649.0,151516.0,675.99353837,940.67136946,150514.0,71122.0,37954.0,19855.0,5130.0,5076.0,0.0,16151.0,108032.0,27333.0,18205.0,-67.0,1.0066569778,30997.654899,2811.09,169654.0,150514.0
(NED) Netherlands,(50) Specialist granivores,2015,9.852532592434281,21671.0,5440.0,880621.0,1910.8974292999999,1150.8876773,862880.0,635162.0,87162.0,70813.0,27327.0,6449.0,0.0,20105.0,841701.0,18815.0,1521.0,2408.0,1.0205606346,43992.591660000006,4505.32,884550.0,862880.0
(NED) Netherlands,(60) Mixed crops,2015,2.0089762769822612,84067.0,19759.0,432484.0,6048.7342907,1278.2147877999998,365489.0,111663.0,105778.0,53509.0,41909.0,27374.0,0.0,363769.0,11716.0,56999.0,14399.0,2674.0,1.1833010687999999,58367.485975999996,6262.88,449557.0,365489.0
(NED) Netherlands,(70) Mixed livestock,2015,2.137208805300278,27102.0,16957.0,375993.0,343.27234055,1112.325453,366094.0,213377.0,70294.0,41743.0,8998.0,8077.0,0.0,11157.0,352647.0,12190.0,12973.0,4230.0,1.0270404353,37465.980152,3793.8,393196.0,366094.0
(NED) Netherlands,(80) Mixed crops and livestock,2015,2.115836717247275,31109.0,17808.0,411738.0,4474.5010498,1258.4533453,397982.0,204226.0,86978.0,47716.0,15006.0,21016.0,0.0,191365.0,175816.0,44557.0,14217.0,3136.0,1.0345633979,40621.153881,4561.91,429091.0,397982.0
(OST) Austria,(15) Specialist COP,2015,10.08365362875876,16656.0,18424.0,56952.0,994.68660532,2583.0067571,56940.0,16697.0,21313.0,13108.0,1074.0,4171.0,0.0,37867.0,1444.0,17641.0,18032.0,-1388.0,1.0002103378,28587.072138,1827.3,73596.0,56940.0
(OST) Austria,(16) Specialist other fieldcrops,2015,6.873163011530635,36028.0,24044.0,100863.0,1718.9498857,1961.8197265000001,87100.0,26055.0,30002.0,16992.0,6677.0,6354.0,0.0,78104.0,2688.0,20072.0,25301.0,-3037.0,1.1580220714,39579.137944,2965.17,123127.0,87100.0
(OST) Austria,(20) Specialist horticulture,2015,0.8478408320144699,,,,,,,,,,,,,,,,,,,,,,
(OST) Austria,(35) Specialist wine,2015,6.127063079357902,25959.0,7454.0,86997.0,4684.1692469,762.74873963,70011.0,22076.0,21251.0,15503.0,7121.0,2290.0,0.0,71600.0,111.0,15286.0,10096.0,-1123.0,1.2426201529,20579.37896,4099.4,95970.0,70011.0
(OST) Austria,(36) Specialist orchards - fruits,2015,1.7748134750169569,14207.0,6094.0,91566.0,5987.7905319,2134.3311303,85522.0,18973.0,23639.0,18013.0,21349.0,1653.0,0.0,62598.0,2679.0,26290.0,9904.0,-1742.0,1.0706786934,17451.595876,5084.26,99728.0,85522.0
(OST) Austria,(38) Permanent crops combined,2015,0.3617454216595071,,,,,,,,,,,,,,,,,,,,,,
(OST) Austria,(45) Specialist milk,2015,29.493556409676692,21816.0,17967.0,79612.0,106.13153943,1801.9436577999998,73241.0,26186.0,23483.0,19902.0,597.0,1832.0,0.0,2833.0,59946.0,16833.0,19021.0,-3577.0,1.0869979676000001,15927.966331,4117.53,95056.0,73241.0
(OST) Austria,(48) Specialist sheep and goats,2015,7.86796292109428,11982.0,12704.0,47075.0,69.470833922,1882.5710479000002,47613.0,12641.0,17004.0,14352.0,1618.0,617.0,0.0,1195.0,23668.0,22213.0,14097.0,-1578.0,0.9887126098000001,10745.367870999999,3554.49,59594.0,47613.0
(OST) Austria,(49) Specialist cattle,2015,20.48383450146959,14245.0,17644.0,45700.0,80.547554278,918.96514097,48095.0,11991.0,18216.0,15405.0,525.0,855.0,0.0,2203.0,20824.0,22673.0,18649.0,-2010.0,0.9502161933,13421.526233,3092.45,62339.0,48095.0
(OST) Austria,(50) Specialist granivores,2015,6.059235812796744,42961.0,12927.0,207248.0,887.3223787000001,1465.4966410999998,178949.0,109293.0,34309.0,26774.0,1532.0,5236.0,0.0,27111.0,161050.0,19087.0,16955.0,-2293.0,1.1581395432,32787.612411,3674.08,221910.0,178949.0
(OST) Austria,(60) Mixed crops,2015,2.125254352249604,35398.0,21413.0,93963.0,1775.7407497000002,804.86666034,79669.0,24169.0,25898.0,17283.0,6367.0,4720.0,0.0,74987.0,1656.0,17319.0,22545.0,-1440.0,1.1794183527,26517.687837,4109.99,115068.0,79669.0
(OST) Austria,(70) Mixed livestock,2015,1.8426407415781145,9881.0,14677.0,88559.0,461.59620767,1242.2578804000002,87379.0,38221.0,24619.0,20010.0,749.0,2629.0,0.0,13062.0,53530.0,21966.0,15005.0,-6304.0,1.0135006886,12847.866935,3600.02,97260.0,87379.0
(OST) Austria,(80) Mixed crops and livestock,2015,6.059235812796744,21269.0,17222.0,93429.0,961.15275546,1302.675951,88101.0,37093.0,26044.0,17781.0,1687.0,4092.0,0.0,31038.0,43407.0,18984.0,18739.0,-2797.0,1.0604726570999998,21623.465589,3212.64,109371.0,88101.0
(POL) Poland,(15) Specialist COP,2015,20.791851531219567,5296.0,6060.0,20821.0,772.60681882,697.90607245,20969.0,8699.0,5387.0,4721.0,1107.0,646.0,0.0,19444.0,840.0,537.0,5325.0,118.0,0.9929767587999999,5671.4851245,2847.29,26264.0,20969.0
(POL) Poland,(16) Specialist other fieldcrops,2015,18.80748836705984,7743.0,5193.0,24005.0,1148.0137017000002,780.00820133,21036.0,8714.0,5461.0,4470.0,1569.0,511.0,0.0,21587.0,1655.0,762.0,4717.0,56.0,1.1411550358,6561.6431643,3391.52,28778.0,21036.0
(POL) Poland,(20) Specialist horticulture,2015,2.966399740287848,23727.0,1756.0,69536.0,9386.1402245,636.10884955,47570.0,19540.0,12951.0,7701.0,6393.0,271.0,0.0,69097.0,226.0,213.0,1562.0,200.0,1.461740087,10989.975009,6304.88,71298.0,47571.0
(POL) Poland,(36) Specialist orchards - fruits,2015,6.1546369440536735,10143.0,2925.0,27550.0,3020.9473259,887.81262796,20577.0,4872.0,4471.0,7632.0,3207.0,84.0,0.0,26959.0,77.0,514.0,3012.0,158.0,1.3388720848,6505.4175086000005,4673.15,30720.0,20577.0
(POL) Poland,(38) Permanent crops combined,2015,0.021642679363705227,,,,,,,,,,,,,,,,,,,,,,
(POL) Poland,(45) Specialist milk,2015,12.495941997619306,13169.0,7870.0,35286.0,156.53050122,1144.7838500999999,29845.0,14876.0,6928.0,6743.0,309.0,533.0,0.0,3574.0,31512.0,200.0,7441.0,287.0,1.1823156079000001,7699.594783600001,4207.51,43014.0,29845.0
(POL) Poland,(48) Specialist sheep and goats,2015,1.3973054864192187,-29.0,3845.0,5112.0,134.56429598,298.32431222,8601.0,2754.0,1993.0,3594.0,115.0,107.0,0.0,1619.0,1933.0,1559.0,3527.0,-67.0,0.5943454649000001,311.26468557,2085.45,8572.0,8600.0
(POL) Poland,(49) Specialist cattle,2015,4.2473758251271505,6416.0,6332.0,17414.0,136.61079126,895.17108141,16876.0,6507.0,4501.0,3828.0,1618.0,199.0,0.0,2654.0,13971.0,790.0,5843.0,34.0,1.031909227,5285.0757444,3627.59,23291.0,16875.0
(POL) Poland,(50) Specialist granivores,2015,2.290066010172059,40600.0,7085.0,218813.0,663.40930083,1442.9604089000002,184527.0,146848.0,16963.0,12767.0,6042.0,538.0,0.0,17895.0,200005.0,912.0,6220.0,95.0,1.1858024399,18870.266734,5782.57,225128.0,184527.0
(POL) Poland,(60) Mixed crops,2015,3.4736500378746893,7565.0,3111.0,20011.0,1727.9328215,744.01898809,15460.0,4745.0,3735.0,4520.0,2029.0,209.0,0.0,18779.0,896.0,335.0,2949.0,65.0,1.2943085970000001,5392.1691918999995,4088.31,23025.0,15461.0
(POL) Poland,(70) Mixed livestock,2015,5.555405259171085,4526.0,4478.0,22370.0,429.26334519999995,833.04289653,21917.0,11639.0,4645.0,3777.0,1474.0,217.0,0.0,6419.0,15540.0,411.0,4112.0,-38.0,1.0206605591,3924.5849247,3623.41,26444.0,21917.0
(POL) Poland,(80) Mixed crops and livestock,2015,21.79823612163186,3579.0,4570.0,20084.0,554.5949467999999,850.77246832,20623.0,10403.0,4710.0,3778.0,1209.0,312.0,0.0,9457.0,10191.0,435.0,4100.0,19.0,0.9738234917,3428.7885971,3418.05,24203.0,20624.0
(POR) Portugal,(15) Specialist COP,2015,2.452724208949635,16586.0,11839.0,29108.0,829.34882096,353.25330972,24012.0,11683.0,6962.0,3253.0,462.0,1647.0,0.0,26860.0,997.0,1250.0,11446.0,44.0,1.21224895,16424.795534,2181.01,40598.0,24012.0
(POR) Portugal,(16) Specialist other fieldcrops,2015,5.7011795543905635,18338.0,12847.0,61230.0,1761.6422723,329.46329827,55171.0,25690.0,15102.0,5360.0,5926.0,3070.0,0.0,55659.0,324.0,5248.0,12171.0,107.0,1.1098229175,17588.205978,2975.77,73508.0,55171.0
(POR) Portugal,(20) Specialist horticulture,2015,6.637333832615615,11486.0,2326.0,32198.0,11948.648957,534.97610427,23834.0,8971.0,4822.0,5699.0,3971.0,310.0,0.0,30493.0,68.0,1637.0,2103.0,1019.0,1.350915079,8286.4070521,3430.59,35320.0,23834.0
(POR) Portugal,(35) Specialist wine,2015,10.878112712975097,14480.0,4466.0,38559.0,4034.1264541999994,447.24860824,27618.0,9801.0,5557.0,5053.0,5377.0,1822.0,0.0,31933.0,36.0,6590.0,3041.0,498.0,1.3961496813999998,12040.491863,3376.29,42098.0,27618.0
